Date,Open,High,Low,Close,Adj Close,Volume
1999-12-31,12.223547,12.426821,12.074480,12.426821,5.427709,181252
2000-01-03,12.467476,12.494579,11.898309,11.925412,5.208709,684882
2000-01-04,11.884757,11.911860,11.735690,11.776344,5.143596,347284
2000-01-05,11.776344,12.115134,11.776344,11.993170,5.238303,665050
2000-01-06,11.898309,12.088031,11.884757,11.979618,5.232384,1022480
2000-01-07,11.979618,12.250650,11.898309,11.966067,5.226463,1384061
2000-01-10,12.196444,12.521683,12.128686,12.413270,5.421790,857832
2000-01-11,12.386167,12.792715,12.169341,12.535234,5.475061,1138242
2000-01-12,12.548786,12.955334,12.548786,12.792715,5.587523,2153804
2000-01-13,12.819818,13.117953,12.819818,12.901127,5.634873,1583761
2000-01-14,12.955334,13.009540,12.792715,12.928231,5.646711,1252619
2000-01-18,12.968886,12.982437,12.684302,12.724957,5.557928,816785
2000-01-19,12.711405,12.711405,12.331960,12.359063,5.398116,1357773
2000-01-20,12.386167,12.386167,11.993170,12.047376,5.261979,808022
2000-01-21,12.074480,12.115134,11.844102,11.966067,5.226463,907642
2000-01-24,12.169341,12.359063,11.708586,11.871206,5.185030,1466155
2000-01-25,11.844102,12.088031,11.437554,11.545967,5.042977,806178
2000-01-26,11.545967,11.925412,11.491761,11.871206,5.185030,936236
2000-01-27,11.844102,12.169341,11.816999,11.979618,5.232384,459355
2000-01-28,11.979618,11.979618,11.586622,11.627277,5.078490,373111
2000-01-31,11.681483,11.816999,11.627277,11.654380,5.090326,527152
2000-02-01,11.654380,11.789896,11.613725,11.695035,5.108085,769743
2000-02-02,11.654380,11.708586,11.586622,11.613725,5.072568,558513
2000-02-03,11.640828,11.735690,11.545967,11.654380,5.090326,598176
2000-02-04,11.640828,11.640828,11.356245,11.396899,4.977868,432606
2000-02-07,11.437554,11.545967,11.302038,11.410451,4.983786,1214340
2000-02-08,11.410451,11.600173,11.180074,11.247832,4.912756,793264
2000-02-09,11.193625,11.369796,10.895490,10.976800,4.794378,641068
2000-02-10,10.841284,10.976800,10.732871,10.854835,4.741107,629538
2000-02-11,10.909042,10.949696,10.678664,10.678664,4.664160,420614
2000-02-14,10.678664,10.814180,10.529597,10.800629,4.717431,457049
2000-02-15,10.800629,11.193625,10.759974,11.058109,4.829891,778967
2000-02-16,11.058109,11.152971,10.773526,10.841284,4.735188,646602
2000-02-17,10.787077,11.003903,10.638010,10.990351,4.800297,647986
2000-02-18,10.936145,10.936145,10.543148,10.665113,4.658242,699179
2000-02-22,10.597355,10.787077,10.570252,10.787077,4.711513,323762
2000-02-23,10.787077,10.787077,10.272116,10.448287,4.563536,745299
2000-02-24,10.475390,10.543148,10.380529,10.516045,4.593132,968520
2000-02-25,10.516045,10.543148,10.055291,10.123049,4.421480,847224
2000-02-28,10.123049,10.380529,10.001084,10.190807,4.451076,929318
2000-02-29,10.217910,10.475390,10.190807,10.475390,4.575375,689494
2000-03-01,10.624458,10.787077,10.353426,10.543148,4.604970,995731
2000-03-02,10.543148,10.651561,10.421184,10.448287,4.563536,593103
2000-03-03,10.461839,10.868387,10.326323,10.678664,4.664160,521617
