Date,Open,High,Low,Close,Adj Close,Volume
1999-12-31,10.540571,10.838538,10.428833,10.801292,6.694506,161092
2000-01-03,10.726800,10.764046,10.279850,10.317096,6.394405,451728
2000-01-04,10.317096,10.466079,10.130867,10.242604,6.348237,311612
2000-01-05,10.168113,10.764046,10.168113,10.615063,6.579082,447030
2000-01-06,10.540571,10.838538,10.503325,10.503325,6.509829,223515
2000-01-07,10.577817,10.875783,10.354342,10.354342,6.417491,749413
2000-01-10,10.317096,10.540571,10.317096,10.428833,6.463663,320170
2000-01-11,10.428833,10.913029,10.428833,10.838538,6.717590,466999
2000-01-12,10.801292,10.838538,10.354342,10.466079,6.486747,1300313
2000-01-13,10.577817,11.173750,10.503325,11.099258,6.879181,1086699
2000-01-14,11.099258,11.322733,11.099258,11.248242,6.971523,398199
2000-01-18,11.173750,11.322733,10.950275,11.099258,6.879181,460958
2000-01-19,11.099258,11.136504,10.801292,10.913029,6.763758,931144
2000-01-20,10.838538,10.875783,10.428833,10.503325,6.509829,777772
2000-01-21,10.652308,10.652308,10.466079,10.466079,6.486747,788511
2000-01-24,10.615063,10.615063,10.130867,10.205358,6.325155,791028
2000-01-25,10.093621,10.130867,9.870146,9.907392,6.140477,872077
2000-01-26,10.019129,10.019129,9.758408,9.870146,6.117393,1011690
2000-01-27,9.870146,9.944638,9.683917,9.832900,6.094307,631279
2000-01-28,9.758408,9.758408,9.348704,9.385950,5.817294,1339076
2000-01-31,9.385950,9.572179,9.274213,9.460442,5.863462,646045
2000-02-01,9.460442,9.534933,9.087983,9.162475,5.678787,714342
2000-02-02,9.162475,9.423196,8.492050,9.423196,5.840379,4170097
2000-02-03,9.460442,9.646671,9.311458,9.646671,5.978886,631446
2000-02-04,9.609425,9.981883,9.609425,9.981883,6.186646,1958776
2000-02-07,9.944638,9.981883,9.497688,9.572179,5.932714,690010
2000-02-08,9.683917,9.832900,9.609425,9.758408,6.048137,994407
2000-02-09,9.683917,9.721163,9.385950,9.423196,5.840379,658966
2000-02-10,9.348704,9.572179,9.236967,9.460442,5.863462,754615
2000-02-11,9.534933,9.572179,9.199721,9.274213,5.748040,614834
