Date,Open,High,Low,Close,Adj Close,Volume
1999-12-31,9.968750,9.996094,9.812500,9.937500,6.699038,133200
2000-01-03,10.000000,10.000000,9.718750,9.781250,6.593706,1029600
2000-01-04,9.625000,9.625000,9.453125,9.453125,6.372513,805600
2000-01-05,9.375000,9.437500,9.265625,9.328125,6.288247,809600
2000-01-06,9.250000,9.375000,9.250000,9.375000,6.319848,1070800
2000-01-07,9.390625,9.500000,9.296875,9.500000,6.404111,554800
2000-01-10,9.562500,9.968750,9.500000,9.921875,6.688505,300800
2000-01-11,9.875000,9.968750,9.703125,9.765625,6.583175,247600
2000-01-12,9.781250,9.968750,9.750000,9.843750,6.635839,482800
2000-01-13,9.812500,9.968750,9.812500,9.937500,6.699038,122800
2000-01-14,9.875000,10.031250,9.859375,10.000000,6.741167,304000
2000-01-18,9.953125,10.000000,9.906250,9.921875,6.688505,208000
2000-01-19,9.890625,10.234375,9.875000,10.218750,6.888630,353200
2000-01-20,10.203125,10.203125,10.046875,10.109375,6.814903,262400
2000-01-21,10.101563,10.101563,9.812500,9.828125,6.625303,538000
2000-01-24,9.875000,10.343750,9.812500,10.296875,6.941298,606000
2000-01-25,10.281250,10.515625,10.046875,10.125000,6.825434,1126800
2000-01-26,10.218750,10.218750,9.890625,10.187500,6.867565,794800
2000-01-27,10.187500,10.187500,9.968750,9.984375,6.730638,111600
2000-01-28,9.968750,10.375000,9.937500,10.375000,6.993963,488400
2000-01-31,10.265625,10.531250,10.000000,10.171875,6.857034,376000
2000-02-01,10.187500,10.312500,9.843750,10.312500,6.951829,411200
2000-02-02,10.195313,10.750000,10.125000,10.640625,7.173028,793600
2000-02-03,10.640625,10.656250,10.500000,10.625000,7.162492,184000
2000-02-04,10.625000,10.765625,10.578125,10.703125,7.215159,290400
2000-02-07,10.656250,10.875000,10.511719,10.875000,7.331022,422400
2000-02-08,10.875000,11.312500,10.859375,11.046875,7.446884,686000
2000-02-09,11.062500,12.250000,11.062500,11.968750,8.068338,1471200
2000-02-10,12.062500,12.093750,11.781250,11.796875,7.952472,696000
2000-02-11,11.906250,11.906250,10.890625,10.890625,7.341557,972800
2000-02-14,11.031250,11.062500,10.437500,10.812500,7.288890,484400
2000-02-15,10.812500,10.875000,10.281250,10.437500,7.036096,718000
2000-02-16,10.562500,10.718750,10.558594,10.656250,7.183556,266800
2000-02-17,10.679688,10.734375,10.468750,10.531250,7.099296,282400
2000-02-18,10.625000,10.625000,10.187500,10.187500,6.867565,224000
2000-02-22,10.156250,10.531250,10.000000,10.375000,6.993963,488800
2000-02-23,11.125000,11.562500,10.968750,11.171875,7.531148,2728000
2000-02-24,11.125000,11.625000,11.093750,11.312500,7.625951,1463200
2000-02-25,11.343750,11.593750,11.312500,11.476563,7.736547,938400
2000-02-28,11.500000,12.531250,11.390625,12.375000,8.342196,1347600
2000-02-29,12.375000,12.843750,12.218750,12.750000,8.594988,11688800
2000-03-01,12.601563,12.640625,12.453125,12.562500,8.468596,3234000
2000-03-02,12.593750,12.609375,12.406250,12.414063,8.368529,2401600
2000-03-03,12.500000,12.511719,12.390625,12.406250,8.363262,1906000
2000-03-06,12.421875,12.421875,12.375000,12.390625,8.366216,714800
2000-03-07,12.375000,12.734375,12.343750,12.734375,8.598314,859200
2000-03-08,12.593750,12.968750,12.593750,12.718750,8.587769,812000
2000-03-09,12.812500,12.812500,12.593750,12.593750,8.503365,338400
2000-03-10,12.593750,12.609375,12.343750,12.359375,8.345118,488000
2000-03-13,12.312500,12.312500,11.875000,12.156250,8.207966,560400
2000-03-14,12.156250,12.218750,10.843750,11.515625,7.775409,1622000
2000-03-15,11.562500,11.625000,11.343750,11.359375,7.669909,2358400
2000-03-16,11.406250,11.500000,10.718750,11.015625,7.437805,1012400
2000-03-17,10.554688,10.765625,10.421875,10.421875,7.036908,960400
2000-03-20,10.843750,10.875000,10.000000,10.031250,6.773155,976400
2000-03-21,10.156250,10.281250,9.828125,10.265625,6.931406,604800
2000-03-22,10.390625,10.515625,10.281250,10.515625,7.100209,574800
2000-03-23,10.500000,10.562500,10.421875,10.515625,7.100209,1060000
2000-03-24,10.625000,10.625000,10.500000,10.500000,7.089653,573600
2000-03-27,10.593750,10.593750,10.359375,10.468750,7.068556,228000
2000-03-28,10.492188,10.515625,10.468750,10.468750,7.068556,491600
2000-03-29,10.468750,10.531250,10.062500,10.125000,6.836457,425600
2000-03-30,10.156250,10.531250,9.875000,9.890625,6.678202,551200
2000-03-31,10.031250,10.218750,9.312500,9.312500,6.287853,2133200
2000-04-03,9.500000,9.562500,8.578125,8.750000,5.908046,711600
2000-04-04,8.890625,10.843750,8.750000,10.093750,6.815357,3248000
2000-04-05,9.937500,10.343750,9.687500,9.843750,6.646552,2910400
2000-04-06,9.875000,10.531250,9.765625,10.093750,6.815357,540000
2000-04-07,10.265625,10.953125,10.156250,10.859375,7.332305,763200
2000-04-10,10.718750,11.000000,10.421875,10.421875,7.036908,771600
2000-04-11,10.390625,11.281250,10.156250,10.531250,7.110759,438400
2000-04-12,10.531250,11.562500,10.531250,11.500000,7.764863,639600
2000-04-13,11.500000,11.531250,10.968750,11.015625,7.437805,713200
2000-04-14,10.953125,10.953125,9.687500,10.312500,6.963053,308400
2000-04-17,10.250000,10.500000,9.609375,10.328125,6.973605,1004000
2000-04-18,10.312500,11.875000,10.265625,11.250000,7.596063,1580400
2000-04-19,11.421875,11.750000,10.937500,11.726563,7.917841,599200
2000-04-20,11.750000,12.296875,11.484375,12.000000,8.102468,1030000
2000-04-24,12.000000,12.484375,11.859375,12.218750,8.250162,724400
2000-04-25,12.312500,12.390625,11.875000,12.359375,8.345118,299200
2000-04-26,12.437500,12.437500,12.000000,12.046875,8.134116,256800
2000-04-27,11.937500,12.421875,11.687500,12.312500,8.313465,384400
2000-04-28,12.359375,12.531250,12.218750,12.500000,8.440068,654400
